time_s,boot_time_s,latitude_deg,longitude_deg,relative_altitude_m,mission_item,ground_speed_mps,east_m,north_m,navigation_altitude_target_m,altitude_setpoint_m
-1.0,20.031,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
0.0,21.031,40.414929,-86.932387,0.098,0,0.01414213562373095,0.0,0.0,,0.098
0.9990000000000023,22.03,40.414929,-86.932387,0.057,0,0.0282842712474619,0.0,0.0,,0.057
1.998000000000001,23.029,40.414929,-86.932387,0.037,0,0.03605551275463989,0.0,0.0,,0.037
2.9990000000000023,24.03,40.414929,-86.932387,0.027,0,0.022360679774997897,0.0,0.0,,0.027
3.998000000000001,25.029,40.414929,-86.932387,0.02,0,0.0,0.0,0.0,,0.02
5.0,26.031,40.414929,-86.932387,0.014,0,0.0282842712474619,0.0,0.0,,0.014
6.001000000000001,27.032,40.414929,-86.932387,0.009,0,0.03605551275463989,0.0,0.0,,0.009
6.999000000000002,28.03,40.414929,-86.932387,0.006,0,0.05,0.0,0.0,,0.006
8.001000000000001,29.032,40.414929,-86.932387,0.004,0,0.06403124237432849,0.0,0.0,,0.004
8.999000000000002,30.03,40.414929,-86.932387,0.003,0,0.06403124237432849,0.0,0.0,,0.003
9.998000000000001,31.029,40.414929,-86.932387,0.002,0,0.05,0.0,0.0,,0.002
10.999000000000002,32.03,40.414929,-86.932387,0.001,0,0.022360679774997897,0.0,0.0,,0.001
12.0,33.031,40.414929,-86.932387,0.001,0,0.01414213562373095,0.0,0.0,,0.001
13.0,34.031,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
13.998000000000005,35.029,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
15.000999999999998,36.032,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
16.0,37.031,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
17.002000000000002,38.033,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
18.002000000000002,39.033,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
19.003,40.034,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
19.999000000000002,41.03,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
21.000999999999998,42.032,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
22.000999999999998,43.032,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
22.999000000000002,44.03,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
23.998000000000005,45.029,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
24.834000000000003,45.865,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
25.096000000000004,46.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
25.345,46.376,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
25.596000000000004,46.627,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
25.846000000000004,46.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
26.098,47.129,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
26.346000000000004,47.377,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
26.595,47.626,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
26.846000000000004,47.877,40.414929,-86.932387,0.0,0,0.01414213562373095,0.0,0.0,,0.0
27.099000000000004,48.13,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
27.346000000000004,48.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
27.598,48.629,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
27.846000000000004,48.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
28.095,49.126,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
28.347,49.378,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
28.597,49.628,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
28.847,49.878,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
29.096000000000004,50.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
29.347,50.378,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
29.595,50.626,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
29.847,50.878,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
30.096000000000004,51.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
30.347,51.378,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
30.599000000000004,51.63,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
30.846000000000004,51.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
31.096000000000004,52.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
31.347,52.378,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
31.597,52.628,40.414929,-86.932387,0.0,0,0.01,0.0,0.0,,0.0
31.846000000000004,52.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
32.097,53.128,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
32.345,53.376,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
32.596000000000004,53.627,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
32.848,53.879,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
33.096000000000004,54.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
33.347,54.378,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
33.598,54.629,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
33.846000000000004,54.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
34.096000000000004,55.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
34.346000000000004,55.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
34.595,55.626,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
34.847,55.878,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
35.097,56.128,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
35.346000000000004,56.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
35.596000000000004,56.627,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
35.845,56.876,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
36.096000000000004,57.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
36.345,57.376,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
36.597,57.628,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
36.846000000000004,57.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
37.097,58.128,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
37.346000000000004,58.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
37.598,58.629,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
37.846000000000004,58.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
38.097,59.128,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
38.346000000000004,59.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
38.599000000000004,59.63,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
38.845,59.876,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
39.095,60.126,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
39.346000000000004,60.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
39.597,60.628,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
39.847,60.878,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
40.096000000000004,61.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
40.347,61.378,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
40.596000000000004,61.627,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
40.846000000000004,61.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
41.097,62.128,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
41.346000000000004,62.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
41.597,62.628,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
41.847,62.878,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
42.095,63.126,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
42.347,63.378,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
42.596000000000004,63.627,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
42.845,63.876,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
43.096,64.127,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
43.345000000000006,64.376,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
43.596,64.627,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
43.847,64.878,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
44.098000000000006,65.129,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
44.348000000000006,65.379,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
44.598000000000006,65.629,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
44.846,65.877,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
45.097,66.128,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
45.345000000000006,66.376,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
45.595000000000006,66.626,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
45.847,66.878,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
46.097,67.128,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
46.346,67.377,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
46.597,67.628,40.414929,-86.932387,0.0,0,0.0,0.0,0.0,,0.0
